student_user_idx,course_id,key,course_learning_content_id,lesson_id,lesson_item_id,lesson_subitem_id,body,attend_absente_late,is_available,total_learning_time_in_seconds,registered_by_user_idx,registered_date,last_modified_by_user_idx,last_modified_date
215,155,2,741,165,197,215,"[{""size"":107008,""mime_type"":""application\/msword"",""name"":""3079-21-0063-01-0002-session-19-3079-2-tg-meeting-minutes.doc"",""url"":""kttutoring\/content\/2022\/8\/5e0b6208-9b97-4d77-a05a-81ecb2d426cf.doc"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
218,155,2,741,165,197,215,"[{""size"":107008,""mime_type"":""application\/msword"",""name"":""3079-21-0063-01-0002-session-19-3079-2-tg-meeting-minutes.doc"",""url"":""kttutoring\/content\/2022\/8\/5e0b6208-9b97-4d77-a05a-81ecb2d426cf.doc"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
222,155,2,741,165,197,215,"[{""size"":107008,""mime_type"":""application\/msword"",""name"":""3079-21-0063-01-0002-session-19-3079-2-tg-meeting-minutes.doc"",""url"":""kttutoring\/content\/2022\/8\/5e0b6208-9b97-4d77-a05a-81ecb2d426cf.doc"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
223,155,2,741,165,197,215,"[{""size"":107008,""mime_type"":""application\/msword"",""name"":""3079-21-0063-01-0002-session-19-3079-2-tg-meeting-minutes.doc"",""url"":""kttutoring\/content\/2022\/8\/5e0b6208-9b97-4d77-a05a-81ecb2d426cf.doc"",""type_code"":6}]",5,1,5,172,2022-08-14 8:55,172,2022-08-14 9:00
215,155,2,741,165,197,216,"[{""size"":591360,""mime_type"":""application\/msword"",""name"":""IPNNI-2015-00041R001.doc"",""url"":""kttutoring\/content\/2022\/8\/beaf440e-7061-4afe-b997-49954e2634b2.doc"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
218,155,2,741,165,197,216,"[{""size"":591360,""mime_type"":""application\/msword"",""name"":""IPNNI-2015-00041R001.doc"",""url"":""kttutoring\/content\/2022\/8\/beaf440e-7061-4afe-b997-49954e2634b2.doc"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
222,155,2,741,165,197,216,"[{""size"":591360,""mime_type"":""application\/msword"",""name"":""IPNNI-2015-00041R001.doc"",""url"":""kttutoring\/content\/2022\/8\/beaf440e-7061-4afe-b997-49954e2634b2.doc"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
223,155,2,741,165,197,216,"[{""size"":591360,""mime_type"":""application\/msword"",""name"":""IPNNI-2015-00041R001.doc"",""url"":""kttutoring\/content\/2022\/8\/beaf440e-7061-4afe-b997-49954e2634b2.doc"",""type_code"":6}]",5,1,5,172,2022-08-14 8:55,172,2022-08-14 9:00
215,155,2,741,165,197,217,"[{""size"":402432,""mime_type"":""application\/msword"",""name"":""rtt-and-total-conversation-over-websockets-for-webrtc-sip-interop.doc"",""url"":""kttutoring\/content\/2022\/8\/7be7977c-7d34-4174-b286-3bb18e0ccc4d.doc"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
218,155,2,741,165,197,217,"[{""size"":402432,""mime_type"":""application\/msword"",""name"":""rtt-and-total-conversation-over-websockets-for-webrtc-sip-interop.doc"",""url"":""kttutoring\/content\/2022\/8\/7be7977c-7d34-4174-b286-3bb18e0ccc4d.doc"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
222,155,2,741,165,197,217,"[{""size"":402432,""mime_type"":""application\/msword"",""name"":""rtt-and-total-conversation-over-websockets-for-webrtc-sip-interop.doc"",""url"":""kttutoring\/content\/2022\/8\/7be7977c-7d34-4174-b286-3bb18e0ccc4d.doc"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
223,155,2,741,165,197,217,"[{""size"":402432,""mime_type"":""application\/msword"",""name"":""rtt-and-total-conversation-over-websockets-for-webrtc-sip-interop.doc"",""url"":""kttutoring\/content\/2022\/8\/7be7977c-7d34-4174-b286-3bb18e0ccc4d.doc"",""type_code"":6}]",5,1,5,172,2022-08-14 8:55,172,2022-08-14 9:00
215,155,2,741,165,197,218,"[{""size"":1178624,""mime_type"":""application\/msword"",""name"":""KEPT-Instruction-KAZ.doc"",""url"":""kttutoring\/content\/2022\/8\/9c868061-1f8e-4525-88ee-0d9c5c673cd0.doc"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
218,155,2,741,165,197,218,"[{""size"":1178624,""mime_type"":""application\/msword"",""name"":""KEPT-Instruction-KAZ.doc"",""url"":""kttutoring\/content\/2022\/8\/9c868061-1f8e-4525-88ee-0d9c5c673cd0.doc"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
222,155,2,741,165,197,218,"[{""size"":1178624,""mime_type"":""application\/msword"",""name"":""KEPT-Instruction-KAZ.doc"",""url"":""kttutoring\/content\/2022\/8\/9c868061-1f8e-4525-88ee-0d9c5c673cd0.doc"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
223,155,2,741,165,197,218,"[{""size"":1178624,""mime_type"":""application\/msword"",""name"":""KEPT-Instruction-KAZ.doc"",""url"":""kttutoring\/content\/2022\/8\/9c868061-1f8e-4525-88ee-0d9c5c673cd0.doc"",""type_code"":6}]",5,1,5,172,2022-08-14 8:55,172,2022-08-14 9:00
215,155,2,741,165,197,219,"[{""size"":60416,""mime_type"":""application\/msword"",""name"":""БГУИР_Михальков_Тезисы.doc"",""url"":""kttutoring\/content\/2022\/8\/2a4a1a42-366d-4bce-b635-650a6f366a13.doc"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
218,155,2,741,165,197,219,"[{""size"":60416,""mime_type"":""application\/msword"",""name"":""БГУИР_Михальков_Тезисы.doc"",""url"":""kttutoring\/content\/2022\/8\/2a4a1a42-366d-4bce-b635-650a6f366a13.doc"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
222,155,2,741,165,197,219,"[{""size"":60416,""mime_type"":""application\/msword"",""name"":""БГУИР_Михальков_Тезисы.doc"",""url"":""kttutoring\/content\/2022\/8\/2a4a1a42-366d-4bce-b635-650a6f366a13.doc"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
223,155,2,741,165,197,219,"[{""size"":60416,""mime_type"":""application\/msword"",""name"":""БГУИР_Михальков_Тезисы.doc"",""url"":""kttutoring\/content\/2022\/8\/2a4a1a42-366d-4bce-b635-650a6f366a13.doc"",""type_code"":6}]",5,1,5,172,2022-08-14 8:55,172,2022-08-14 9:00
215,155,3,742,166,198,220,"[{""size"":11341100,""mime_type"":""application\/vnd.openxmlformats-officedocument.presentationml.presentation"",""name"":""05-packet.pptx"",""url"":""kttutoring\/content\/2022\/8\/00c1a165-4787-4e82-b3a9-038490ab6be7.pptx"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
218,155,3,742,166,198,220,"[{""size"":11341100,""mime_type"":""application\/vnd.openxmlformats-officedocument.presentationml.presentation"",""name"":""05-packet.pptx"",""url"":""kttutoring\/content\/2022\/8\/00c1a165-4787-4e82-b3a9-038490ab6be7.pptx"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
222,155,3,742,166,198,220,"[{""size"":11341100,""mime_type"":""application\/vnd.openxmlformats-officedocument.presentationml.presentation"",""name"":""05-packet.pptx"",""url"":""kttutoring\/content\/2022\/8\/00c1a165-4787-4e82-b3a9-038490ab6be7.pptx"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
223,155,3,742,166,198,220,"[{""size"":11341100,""mime_type"":""application\/vnd.openxmlformats-officedocument.presentationml.presentation"",""name"":""05-packet.pptx"",""url"":""kttutoring\/content\/2022\/8\/00c1a165-4787-4e82-b3a9-038490ab6be7.pptx"",""type_code"":6}]",5,1,5,172,2022-08-14 8:55,172,2022-08-14 9:00
215,155,3,742,166,198,221,"[{""size"":4514196,""mime_type"":""application\/vnd.openxmlformats-officedocument.presentationml.presentation"",""name"":""201910_Malt_telephony_HEPiX.pptx"",""url"":""kttutoring\/content\/2022\/8\/d6afe351-562d-4fe8-9ece-1c94c29e586f.pptx"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
218,155,3,742,166,198,221,"[{""size"":4514196,""mime_type"":""application\/vnd.openxmlformats-officedocument.presentationml.presentation"",""name"":""201910_Malt_telephony_HEPiX.pptx"",""url"":""kttutoring\/content\/2022\/8\/d6afe351-562d-4fe8-9ece-1c94c29e586f.pptx"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
222,155,3,742,166,198,221,"[{""size"":4514196,""mime_type"":""application\/vnd.openxmlformats-officedocument.presentationml.presentation"",""name"":""201910_Malt_telephony_HEPiX.pptx"",""url"":""kttutoring\/content\/2022\/8\/d6afe351-562d-4fe8-9ece-1c94c29e586f.pptx"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
223,155,3,742,166,198,221,"[{""size"":4514196,""mime_type"":""application\/vnd.openxmlformats-officedocument.presentationml.presentation"",""name"":""201910_Malt_telephony_HEPiX.pptx"",""url"":""kttutoring\/content\/2022\/8\/d6afe351-562d-4fe8-9ece-1c94c29e586f.pptx"",""type_code"":6}]",5,1,5,172,2022-08-14 8:55,172,2022-08-14 9:00
215,155,3,742,166,198,222,"[{""size"":324096,""mime_type"":""application\/vnd.ms-powerpoint"",""name"":""GSC20_Session4_Priorities_ATIS.ppt"",""url"":""kttutoring\/content\/2022\/8\/5026e578-bd3a-45b3-9d33-b9c209d3f03c.ppt"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
218,155,3,742,166,198,222,"[{""size"":324096,""mime_type"":""application\/vnd.ms-powerpoint"",""name"":""GSC20_Session4_Priorities_ATIS.ppt"",""url"":""kttutoring\/content\/2022\/8\/5026e578-bd3a-45b3-9d33-b9c209d3f03c.ppt"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
222,155,3,742,166,198,222,"[{""size"":324096,""mime_type"":""application\/vnd.ms-powerpoint"",""name"":""GSC20_Session4_Priorities_ATIS.ppt"",""url"":""kttutoring\/content\/2022\/8\/5026e578-bd3a-45b3-9d33-b9c209d3f03c.ppt"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
223,155,3,742,166,198,222,"[{""size"":324096,""mime_type"":""application\/vnd.ms-powerpoint"",""name"":""GSC20_Session4_Priorities_ATIS.ppt"",""url"":""kttutoring\/content\/2022\/8\/5026e578-bd3a-45b3-9d33-b9c209d3f03c.ppt"",""type_code"":6}]",5,1,5,172,2022-08-14 8:55,172,2022-08-14 9:00
215,155,3,742,166,198,223,"[{""size"":3266618,""mime_type"":""application\/vnd.openxmlformats-officedocument.presentationml.presentation"",""name"":""IPNNI-2015-00027R000.pptx"",""url"":""kttutoring\/content\/2022\/8\/1dbbde2a-e8d9-4763-8a4f-419cecbb6634.pptx"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
218,155,3,742,166,198,223,"[{""size"":3266618,""mime_type"":""application\/vnd.openxmlformats-officedocument.presentationml.presentation"",""name"":""IPNNI-2015-00027R000.pptx"",""url"":""kttutoring\/content\/2022\/8\/1dbbde2a-e8d9-4763-8a4f-419cecbb6634.pptx"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
222,155,3,742,166,198,223,"[{""size"":3266618,""mime_type"":""application\/vnd.openxmlformats-officedocument.presentationml.presentation"",""name"":""IPNNI-2015-00027R000.pptx"",""url"":""kttutoring\/content\/2022\/8\/1dbbde2a-e8d9-4763-8a4f-419cecbb6634.pptx"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
223,155,3,742,166,198,223,"[{""size"":3266618,""mime_type"":""application\/vnd.openxmlformats-officedocument.presentationml.presentation"",""name"":""IPNNI-2015-00027R000.pptx"",""url"":""kttutoring\/content\/2022\/8\/1dbbde2a-e8d9-4763-8a4f-419cecbb6634.pptx"",""type_code"":6}]",5,1,5,172,2022-08-14 8:55,172,2022-08-14 9:00
215,155,3,742,166,198,224,"[{""size"":1068349,""mime_type"":""application\/vnd.openxmlformats-officedocument.presentationml.presentation"",""name"":""lecture14-webrtc-database.pptx"",""url"":""kttutoring\/content\/2022\/8\/dcf30a51-58c7-4a30-a79a-737d630201df.pptx"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
218,155,3,742,166,198,224,"[{""size"":1068349,""mime_type"":""application\/vnd.openxmlformats-officedocument.presentationml.presentation"",""name"":""lecture14-webrtc-database.pptx"",""url"":""kttutoring\/content\/2022\/8\/dcf30a51-58c7-4a30-a79a-737d630201df.pptx"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
222,155,3,742,166,198,224,"[{""size"":1068349,""mime_type"":""application\/vnd.openxmlformats-officedocument.presentationml.presentation"",""name"":""lecture14-webrtc-database.pptx"",""url"":""kttutoring\/content\/2022\/8\/dcf30a51-58c7-4a30-a79a-737d630201df.pptx"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
223,155,3,742,166,198,224,"[{""size"":1068349,""mime_type"":""application\/vnd.openxmlformats-officedocument.presentationml.presentation"",""name"":""lecture14-webrtc-database.pptx"",""url"":""kttutoring\/content\/2022\/8\/dcf30a51-58c7-4a30-a79a-737d630201df.pptx"",""type_code"":6}]",5,1,5,172,2022-08-14 8:55,172,2022-08-14 9:00
215,155,4,743,167,199,225,"[{""size"":1410611,""mime_type"":""application\/pdf"",""name"":""x-devapi-userguide-en.pdf"",""url"":""kttutoring\/content\/2022\/8\/58a8ed82-55f5-4678-88ae-54671b715eff.pdf"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
218,155,4,743,167,199,225,"[{""size"":1410611,""mime_type"":""application\/pdf"",""name"":""x-devapi-userguide-en.pdf"",""url"":""kttutoring\/content\/2022\/8\/58a8ed82-55f5-4678-88ae-54671b715eff.pdf"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
222,155,4,743,167,199,225,"[{""size"":1410611,""mime_type"":""application\/pdf"",""name"":""x-devapi-userguide-en.pdf"",""url"":""kttutoring\/content\/2022\/8\/58a8ed82-55f5-4678-88ae-54671b715eff.pdf"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
223,155,4,743,167,199,225,"[{""size"":1410611,""mime_type"":""application\/pdf"",""name"":""x-devapi-userguide-en.pdf"",""url"":""kttutoring\/content\/2022\/8\/58a8ed82-55f5-4678-88ae-54671b715eff.pdf"",""type_code"":6}]",5,1,5,172,2022-08-14 8:55,172,2022-08-14 9:00
215,155,4,743,167,199,226,"[{""size"":208954,""mime_type"":""application\/pdf"",""name"":""spring-data-redis-reference.pdf"",""url"":""kttutoring\/content\/2022\/8\/872515ff-47af-499c-a661-96c774678c91.pdf"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
218,155,4,743,167,199,226,"[{""size"":208954,""mime_type"":""application\/pdf"",""name"":""spring-data-redis-reference.pdf"",""url"":""kttutoring\/content\/2022\/8\/872515ff-47af-499c-a661-96c774678c91.pdf"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
222,155,4,743,167,199,226,"[{""size"":208954,""mime_type"":""application\/pdf"",""name"":""spring-data-redis-reference.pdf"",""url"":""kttutoring\/content\/2022\/8\/872515ff-47af-499c-a661-96c774678c91.pdf"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
223,155,4,743,167,199,226,"[{""size"":208954,""mime_type"":""application\/pdf"",""name"":""spring-data-redis-reference.pdf"",""url"":""kttutoring\/content\/2022\/8\/872515ff-47af-499c-a661-96c774678c91.pdf"",""type_code"":6}]",5,1,5,172,2022-08-14 8:55,172,2022-08-14 9:00
215,155,4,743,167,199,227,"[{""size"":506925,""mime_type"":""application\/pdf"",""name"":""spring-data-mongodb-reference.pdf"",""url"":""kttutoring\/content\/2022\/8\/5e5b0a2a-2460-4ff1-8472-8421283baa74.pdf"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
218,155,4,743,167,199,227,"[{""size"":506925,""mime_type"":""application\/pdf"",""name"":""spring-data-mongodb-reference.pdf"",""url"":""kttutoring\/content\/2022\/8\/5e5b0a2a-2460-4ff1-8472-8421283baa74.pdf"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
222,155,4,743,167,199,227,"[{""size"":506925,""mime_type"":""application\/pdf"",""name"":""spring-data-mongodb-reference.pdf"",""url"":""kttutoring\/content\/2022\/8\/5e5b0a2a-2460-4ff1-8472-8421283baa74.pdf"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
223,155,4,743,167,199,227,"[{""size"":506925,""mime_type"":""application\/pdf"",""name"":""spring-data-mongodb-reference.pdf"",""url"":""kttutoring\/content\/2022\/8\/5e5b0a2a-2460-4ff1-8472-8421283baa74.pdf"",""type_code"":6}]",5,1,5,172,2022-08-14 8:55,172,2022-08-14 9:00
215,155,4,743,167,199,228,"[{""size"":583046,""mime_type"":""application\/pdf"",""name"":""SAP_API_Management_Developer_Portal_Services_Guide.pdf"",""url"":""kttutoring\/content\/2022\/8\/11a78e11-6144-40c1-9362-c84d4dbf0a08.pdf"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
218,155,4,743,167,199,228,"[{""size"":583046,""mime_type"":""application\/pdf"",""name"":""SAP_API_Management_Developer_Portal_Services_Guide.pdf"",""url"":""kttutoring\/content\/2022\/8\/11a78e11-6144-40c1-9362-c84d4dbf0a08.pdf"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
222,155,4,743,167,199,228,"[{""size"":583046,""mime_type"":""application\/pdf"",""name"":""SAP_API_Management_Developer_Portal_Services_Guide.pdf"",""url"":""kttutoring\/content\/2022\/8\/11a78e11-6144-40c1-9362-c84d4dbf0a08.pdf"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
223,155,4,743,167,199,228,"[{""size"":583046,""mime_type"":""application\/pdf"",""name"":""SAP_API_Management_Developer_Portal_Services_Guide.pdf"",""url"":""kttutoring\/content\/2022\/8\/11a78e11-6144-40c1-9362-c84d4dbf0a08.pdf"",""type_code"":6}]",5,1,5,172,2022-08-14 8:55,172,2022-08-14 9:00
215,155,4,743,167,199,229,"[{""size"":120433,""mime_type"":""application\/pdf"",""name"":""RMariaDB.pdf"",""url"":""kttutoring\/content\/2022\/8\/977ffe04-978a-4c43-bb59-f26e13162af5.pdf"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
218,155,4,743,167,199,229,"[{""size"":120433,""mime_type"":""application\/pdf"",""name"":""RMariaDB.pdf"",""url"":""kttutoring\/content\/2022\/8\/977ffe04-978a-4c43-bb59-f26e13162af5.pdf"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
222,155,4,743,167,199,229,"[{""size"":120433,""mime_type"":""application\/pdf"",""name"":""RMariaDB.pdf"",""url"":""kttutoring\/content\/2022\/8\/977ffe04-978a-4c43-bb59-f26e13162af5.pdf"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
223,155,4,743,167,199,229,"[{""size"":120433,""mime_type"":""application\/pdf"",""name"":""RMariaDB.pdf"",""url"":""kttutoring\/content\/2022\/8\/977ffe04-978a-4c43-bb59-f26e13162af5.pdf"",""type_code"":6}]",5,1,5,172,2022-08-14 8:55,172,2022-08-14 9:00
215,155,5,744,168,200,230,"[{""size"":1098046,""mime_type"":""application\/pdf"",""name"":""openshift_container_platform-4.8-release_notes-ko-kr.pdf"",""url"":""kttutoring\/content\/2022\/8\/cceecd86-5fd4-4d41-84d8-13b1497c864d.pdf"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
218,155,5,744,168,200,230,"[{""size"":1098046,""mime_type"":""application\/pdf"",""name"":""openshift_container_platform-4.8-release_notes-ko-kr.pdf"",""url"":""kttutoring\/content\/2022\/8\/cceecd86-5fd4-4d41-84d8-13b1497c864d.pdf"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
222,155,5,744,168,200,230,"[{""size"":1098046,""mime_type"":""application\/pdf"",""name"":""openshift_container_platform-4.8-release_notes-ko-kr.pdf"",""url"":""kttutoring\/content\/2022\/8\/cceecd86-5fd4-4d41-84d8-13b1497c864d.pdf"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
223,155,5,744,168,200,230,"[{""size"":1098046,""mime_type"":""application\/pdf"",""name"":""openshift_container_platform-4.8-release_notes-ko-kr.pdf"",""url"":""kttutoring\/content\/2022\/8\/cceecd86-5fd4-4d41-84d8-13b1497c864d.pdf"",""type_code"":6}]",5,1,5,172,2022-08-14 8:55,172,2022-08-14 9:00
215,155,5,744,168,200,231,"[{""size"":2314474,""mime_type"":""application\/pdf"",""name"":""openshift_container_platform-4.7-authentication_and_authorization-ko-kr.pdf"",""url"":""kttutoring\/content\/2022\/8\/ca54dbdd-86f2-48cb-88a1-9034d8a7383b.pdf"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
218,155,5,744,168,200,231,"[{""size"":2314474,""mime_type"":""application\/pdf"",""name"":""openshift_container_platform-4.7-authentication_and_authorization-ko-kr.pdf"",""url"":""kttutoring\/content\/2022\/8\/ca54dbdd-86f2-48cb-88a1-9034d8a7383b.pdf"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
222,155,5,744,168,200,231,"[{""size"":2314474,""mime_type"":""application\/pdf"",""name"":""openshift_container_platform-4.7-authentication_and_authorization-ko-kr.pdf"",""url"":""kttutoring\/content\/2022\/8\/ca54dbdd-86f2-48cb-88a1-9034d8a7383b.pdf"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
223,155,5,744,168,200,231,"[{""size"":2314474,""mime_type"":""application\/pdf"",""name"":""openshift_container_platform-4.7-authentication_and_authorization-ko-kr.pdf"",""url"":""kttutoring\/content\/2022\/8\/ca54dbdd-86f2-48cb-88a1-9034d8a7383b.pdf"",""type_code"":6}]",5,1,5,172,2022-08-14 8:55,172,2022-08-14 9:00
215,155,5,744,168,200,232,"[{""size"":3290885,""mime_type"":""application\/pdf"",""name"":""openshift_container_platform-4.6-networking-ko-kr.pdf"",""url"":""kttutoring\/content\/2022\/8\/1273e0fb-4d97-4704-a884-9021cb0c960f.pdf"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
218,155,5,744,168,200,232,"[{""size"":3290885,""mime_type"":""application\/pdf"",""name"":""openshift_container_platform-4.6-networking-ko-kr.pdf"",""url"":""kttutoring\/content\/2022\/8\/1273e0fb-4d97-4704-a884-9021cb0c960f.pdf"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
222,155,5,744,168,200,232,"[{""size"":3290885,""mime_type"":""application\/pdf"",""name"":""openshift_container_platform-4.6-networking-ko-kr.pdf"",""url"":""kttutoring\/content\/2022\/8\/1273e0fb-4d97-4704-a884-9021cb0c960f.pdf"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
223,155,5,744,168,200,232,"[{""size"":3290885,""mime_type"":""application\/pdf"",""name"":""openshift_container_platform-4.6-networking-ko-kr.pdf"",""url"":""kttutoring\/content\/2022\/8\/1273e0fb-4d97-4704-a884-9021cb0c960f.pdf"",""type_code"":6}]",5,1,5,172,2022-08-14 8:55,172,2022-08-14 9:00
215,155,5,744,168,200,233,"[{""size"":369762,""mime_type"":""application\/pdf"",""name"":""globus-sdk-python-readthedocs-io-en-stable.pdf"",""url"":""kttutoring\/content\/2022\/8\/979d4742-5449-43dc-bb9e-579de03b427f.pdf"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
218,155,5,744,168,200,233,"[{""size"":369762,""mime_type"":""application\/pdf"",""name"":""globus-sdk-python-readthedocs-io-en-stable.pdf"",""url"":""kttutoring\/content\/2022\/8\/979d4742-5449-43dc-bb9e-579de03b427f.pdf"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
222,155,5,744,168,200,233,"[{""size"":369762,""mime_type"":""application\/pdf"",""name"":""globus-sdk-python-readthedocs-io-en-stable.pdf"",""url"":""kttutoring\/content\/2022\/8\/979d4742-5449-43dc-bb9e-579de03b427f.pdf"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
223,155,5,744,168,200,233,"[{""size"":369762,""mime_type"":""application\/pdf"",""name"":""globus-sdk-python-readthedocs-io-en-stable.pdf"",""url"":""kttutoring\/content\/2022\/8\/979d4742-5449-43dc-bb9e-579de03b427f.pdf"",""type_code"":6}]",5,1,5,172,2022-08-14 8:55,172,2022-08-14 9:00
215,155,5,744,168,200,234,"[{""size"":9974744,""mime_type"":""application\/pdf"",""name"":""developerguide.pdf"",""url"":""kttutoring\/content\/2022\/8\/6fd035cb-9455-48b6-886e-4bca15af05b5.pdf"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
218,155,5,744,168,200,234,"[{""size"":9974744,""mime_type"":""application\/pdf"",""name"":""developerguide.pdf"",""url"":""kttutoring\/content\/2022\/8\/6fd035cb-9455-48b6-886e-4bca15af05b5.pdf"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
222,155,5,744,168,200,234,"[{""size"":9974744,""mime_type"":""application\/pdf"",""name"":""developerguide.pdf"",""url"":""kttutoring\/content\/2022\/8\/6fd035cb-9455-48b6-886e-4bca15af05b5.pdf"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
223,155,5,744,168,200,234,"[{""size"":9974744,""mime_type"":""application\/pdf"",""name"":""developerguide.pdf"",""url"":""kttutoring\/content\/2022\/8\/6fd035cb-9455-48b6-886e-4bca15af05b5.pdf"",""type_code"":6}]",5,1,5,172,2022-08-14 8:55,172,2022-08-14 9:00
215,155,6,745,169,201,235,"[{""size"":402432,""mime_type"":""application\/msword"",""name"":""rtt-and-total-conversation-over-websockets-for-webrtc-sip-interop.doc"",""url"":""kttutoring\/content\/2022\/8\/e376e65f-5e9a-4c53-a575-b9a677ae7233.doc"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
218,155,6,745,169,201,235,"[{""size"":402432,""mime_type"":""application\/msword"",""name"":""rtt-and-total-conversation-over-websockets-for-webrtc-sip-interop.doc"",""url"":""kttutoring\/content\/2022\/8\/e376e65f-5e9a-4c53-a575-b9a677ae7233.doc"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
222,155,6,745,169,201,235,"[{""size"":402432,""mime_type"":""application\/msword"",""name"":""rtt-and-total-conversation-over-websockets-for-webrtc-sip-interop.doc"",""url"":""kttutoring\/content\/2022\/8\/e376e65f-5e9a-4c53-a575-b9a677ae7233.doc"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
